id,fuente,dieta_heuristica,video_id,package,url,texto_proc,sentimiento,pred
CBMivgFBVV95cUxNdF9NS1hscVg2VFExWHNOZE9XZ1hhNW1qY21SQkg0dzcxOS0wd0dtQzNPeXpmRXNwNm43cGh6TWJzS1BBdkl6QzUxUFBLWHZyQk0zbHdUX0dVMTFsQW1jMmZwcU1BN01MSllNU2J2d1AwcjhoXzFiMTVMVnpaaFE4aWxsaF9uUllUV3ZZQldWMUJVRnlZX20ybk85Sm9tTlFaeDh0NmM1VjNwaEZhU2pTUVZucE5YdHI0Z196SElB,blog,sin_dieta,,,https://news.google.com/rss/articles/CBMivgFBVV95cUxNdF9NS1hscVg2VFExWHNOZE9XZ1hhNW1qY21SQkg0dzcxOS0wd0dtQzNPeXpmRXNwNm43cGh6TWJzS1BBdkl6QzUxUFBLWHZyQk0zbHdUX0dVMTFsQW1jMmZwcU1BN01MSllNU2J2d1AwcjhoXzFiMTVMVnpaaFE4aWxsaF9uUllUV3ZZQldWMUJVRnlZX20ybk85Sm9tTlFaeDh0NmM1VjNwaEZhU2pTUVZucE5YdHI0Z196SElB?oc=5,"carne plant-based , el ultraprocesado que poder ser bueno para el salud : experto sociedad noticias",pos,neu
UgxzTi646t6yLZPhqr54AaABAg,youtube,sin_dieta,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,"excelente información gracias , uno duda él poder hacer ejercicio , tipo elíptico durante el ayuno ?",pos,neu
CBMiwwFBVV95cUxPU0FYZFJMT2VTVHhaSXRNWkUyaDctRlJpNmUzVFY2VXU0b1Jwd2t4U1ZFTGRnTE0tbS1LV3FTSEhDUmlab0tpQXNCblo5Y2JqNmcwUHFaN04xUEZWb2lGTld4WDFOOW00MnJESVFwSDdadlZ3WVI2Y2dlWHozY01YOGNLb25HWGdoOU9XenJPM2pqSnc1dnE0cGxmUkxaMHdYR1dUYkwtSlREdWt5TTkzVFQ3dmhWRHR4Uzlrc2NEU3BadVHSAecBQVVfeXFMTXk1eTZXNnVUa1Y0TFJrZ1lSMmtkaFRhUkhzNjRDcEFPVVlyVkoxX28ybHViUWFQdklSVENCMkxDVDVHclhaa2xhSktSSDhVandjSEJXLTcyNVdpZ0ZINnR6emZrU1UwNEplQWxBa29kaW9lVG00eGdhejRpQWJfZEJ0Snd6bC1tSDgtU1BDOG5Hak5oMnh5eEFUbjMxWG15YkhFeGpSci1ueFNLUWx2LVJsalZpeWZqWGdnWEZYeGxyNEY4blUzeUxGc3JpN0xCVzl0anZpYm5oNDJIX0x0Q2lJSndQVmdj,blog,sin_dieta,,,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPU0FYZFJMT2VTVHhaSXRNWkUyaDctRlJpNmUzVFY2VXU0b1Jwd2t4U1ZFTGRnTE0tbS1LV3FTSEhDUmlab0tpQXNCblo5Y2JqNmcwUHFaN04xUEZWb2lGTld4WDFOOW00MnJESVFwSDdadlZ3WVI2Y2dlWHozY01YOGNLb25HWGdoOU9XenJPM2pqSnc1dnE0cGxmUkxaMHdYR1dUYkwtSlREdWt5TTkzVFQ3dmhWRHR4Uzlrc2NEU3BadVHSAecBQVVfeXFMTXk1eTZXNnVUa1Y0TFJrZ1lSMmtkaFRhUkhzNjRDcEFPVVlyVkoxX28ybHViUWFQdklSVENCMkxDVDVHclhaa2xhSktSSDhVandjSEJXLTcyNVdpZ0ZINnR6emZrU1UwNEplQWxBa29kaW9lVG00eGdhejRpQWJfZEJ0Snd6bC1tSDgtU1BDOG5Hak5oMnh5eEFUbjMxWG15YkhFeGpSci1ueFNLUWx2LVJsalZpeWZqWGdnWEZYeGxyNEY4blUzeUxGc3JpN0xCVzl0anZpYm5oNDJIX0x0Q2lJSndQVmdj?oc=5,"buen alimentación en el vejez ayuda a mantener fuerza , independencia y bienestar montevideo portal",neu,pos
UgxWU5czoPMEpq99UNx4AaABAg,youtube,sin_dieta,1GNUgHeO9-g,,https://www.youtube.com/watch?v=1GNUgHeO9-g,y que dise de el matanza como gadimay otro puja vestial porque no_prohivir no_este no_el guru   : :   : :   : :,neu,neg
UgyBiPu1NvBNC69t5od4AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,así no_él no_analizar no_el estudio y no_él no_argumentar no_en contra de algo . desde el inicio estar mal .,neu,neg
Ugy69_JNCuV8vaf5zKB4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,"gracias doctor excelente consejo que poco a poco irar implementar , saludo desde cali colombia .",pos,neu
UgxxeeLElLNTXU_K-n54AaABAg,youtube,sin_dieta,NyQjeTuA1A0,,https://www.youtube.com/watch?v=NyQjeTuA1A0,hijo de paerra yo ayudastar con retraso osea él hacer y no_saber no_por no_qué funcionar y ahora él él xd   : :,neg,neu
UgxRWDXUgWHockdzd2F4AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,a mime salir 2700 caloria al día   : :   : :   : :   no_poder no_ser no_. yo parecer muchísimo . no_adelgazariar no_entonces no_.,neu,neg
UgyzuSMfIHQYswk-G_x4AaABAg,youtube,sin_dieta,DPLuOX111wM,,https://www.youtube.com/watch?v=DPLuOX111wM,amen gloria a dios por el informacion el doctor ser mucho bueno tener mucho verdad dios tú bendiga,pos,neg
40c2c82a-4f33-4350-ab67-597e753f7fe2,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,realmente nk mecsirvio xq solo ests en ingles ... ojala poder hacer el version en español pronto !,neg,neu
UgzKkRR9ajzR3RfYskp4AaABAg,youtube,sin_dieta,ejoJzwGTgFs,,https://www.youtube.com/watch?v=ejoJzwGTgFs,"genial ! ! siempre él haber tener terror a el carbo , seguir tu consejo hermano , mucho gracia   : :",pos,neu
Ugy7xDJiDxCVMs8ioId4AaABAg,youtube,sin_dieta,pylAdbhFJKY,,https://www.youtube.com/watch?v=pylAdbhFJKY,"yo encantar como tu hermano estar al tanto de tu combersacion , fantástico , estar aprender mucho .",neu,pos
Ugzrcz77qILI53dNQRx4AaABAg,youtube,ayuno,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,"buenos día , excelente consejo , pf , q'liquidos él poder tomar ayuno 24 hora ? ? ? gracias   : :",pos,neu
UgzNFYws2Ty6kIfuiSx4AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,uno buen app que él poder utilizar para medir el macronutrient ser nutritionix . buenisimooooooo,neu,pos
UgxBt9TJkXa8fa1Onah4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,en argentina no_él no_conseguir no_comunmente queso de cabra y si por suerte él encontrar ser carísimo .,neg,neu
Ugxp9-qU58PVY9Vu-ul4AaABAg,youtube,sin_dieta,bIrJ8S5mIao,,https://www.youtube.com/watch?v=bIrJ8S5mIao,excelente información mucho enfermedad preceder del exceso de comida y no_limpiar no_el no_órgano,neg,pos
UgyuAWdgiwMVT7Kn41N4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,según ese cálculo gasto 2576 kcal pero mi reloj yo decir que 626 kcal ser el que bajo por sesión,neu,neg
UgwLDyM7YQ6EfxMwnzZ4AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,recomendarías aplicación como fitia para tener ahí como uno control del conteo de tu caloría ?,neu,pos
9039eef9-248f-4330-8b40-a5c264ae1531,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,uno consulta él poder poner al español el app ser de perú y estar en inglés no_él no_entender no_nada .,neu,neg
Ugx6qLXxzYqDcJLH_sB4AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,doctor que tanto bueno o que tanto malo ser tomar el vitamina prenatal en gomita ? ( azucar ) ? ? ?,neu,neg
339e93ba-94aa-493e-b114-1825a0a916cd,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,querer ser mi suscripción porq no_yo no_irvar no_yo parecer mucho pobre sin receta .... y nadie contestir,neg,neu
UgysJEmuIRvhj_bufn54AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,¡ excelente ! con razón no_rebajo no_  no_: : no_saber no_cómo no_calcular el caloría . gracias por compartir   : :   : :,neg,pos
c1f73a6e-1d5a-45f5-add6-e000ac4ae61a,googleplay,keto,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"perfecta para el dieta keto y lowcarb , tú calcular el carbohidrato neto y yo ser más llevadero",pos,neu
Ugz6cTJaraXie_FfuGN4AaABAg,youtube,sin_dieta,bDpP8o_SGCw,,https://www.youtube.com/watch?v=bDpP8o_SGCw,bueno aclarar que este pasar en uno persona gorda(o ) y en uno flaco ser él contrario ? ? ?   : :,pos,neu
UgzHP5L7OAesBFtIyG14AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,él malo ser que ese no_él no_poder no_hacer el diabético y menos todavía el diabético tipo 1 . : :   : :,neg,neu
UgzSQUALVHBJwm848Rx4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,no_terminar no_de no_entender el dato que yo dar en grasa de 1.5 y despues proceder a usar 1xel peso,neu,neg
UgxbXU9zx1yhTar-tSx4AaABAg,youtube,sin_dieta,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,"excelente video , gracia . poder dar yo recomendación en caso de no_tener no_tiroides no_? gracias",neg,pos
UgyMfp1bfV-TY3HmIXp4AaABAg,youtube,sin_dieta,XAY6p2iJ9Hw,,https://www.youtube.com/watch?v=XAY6p2iJ9Hw,sorprendente   : : ! el verdad haber que tener mucho fuerza de voluntad para lograr uno gran meta   : : !,neu,pos
UgzH5TC1mDV1tTjOxih4AaABAg,youtube,sin_dieta,RzGKLefEmnM,,https://www.youtube.com/watch?v=RzGKLefEmnM,porqué si este ser tanto buen por qué el medico no_él no_recomendar no_para mejorar a el cuerpo,neu,neg
UgwmEDcX3Tl1YWWZqX54AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,"no_entender no_porque no_de hidrato de carbono salir 276 , no_él no_multiplicar no_1103 x 4kcal = 4,412 ? ? ? ?",neu,neg
UgyrXBkRnzZuifQsjPB4AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,ser mucho fastidioso contar y medir todo él que comer ... no_ser no_más no_fácil restar más comida ? ? ?,neu,pos
Ugz2G-yIIyQzooRLfz54AaABAg,youtube,sin_dieta,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,yo encantar ! ! ser exelente todo extremo ser vicioso.el balance y el saber ser mucho importante .,neu,pos
Ugyzn13orM7hYR98sq94AaABAg,youtube,sin_dieta,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,uno dia no_desayune no_y no_él me bajo el presion y estube apunto de desmallarme yo senti mucho mal,neu,neg
UgzRFfz6XGu9OVMoG8J4AaABAg,youtube,ayuno,NBMJA7Y-THU,,https://www.youtube.com/watch?v=NBMJA7Y-THU,el ayuno ser excelente uno mismo sw dar cuenta 3 dia no_mas no_rh no_podido pero él sentir genial,neg,pos
Ugz6iCeFBK6FKlHNWA14AaABAg,youtube,sin_dieta,H8ytrJt1Y4M,,https://www.youtube.com/watch?v=H8ytrJt1Y4M,vamir arriba ! ! si haber mucho mierda ! ! grade ! ! como asi hacer año y funcionar con ejercicio ! !,pos,neg
a811ea92-4f14-4d04-a230-d3166ff799f6,googleplay,ayuno,,com.easyfastapp.app,https://play.google.com/store/apps/details?id=com.easyfastapp.app,"yo estar ayudar mucho , mi ayuno ser de 18 h y en 7 día haber perder 3 kilo . contentisima",pos,neu
UgwZoywQN6FuXjITjDl4AaABAg,youtube,flexible,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,excelente sacha ya tener mi macros tener que pausar volver a escuchar y asi . mil gracia,pos,neu
UggSgTT-7uN5R3gCoAEC,youtube,sin_dieta,yPrhI4mXE8w,,https://www.youtube.com/watch?v=yPrhI4mXE8w,cuanta mayor ea el calidad de él que aportar al cuerpo mayor salud y mayor rendimiento,neu,neg
7bfd4deb-4756-4cd8-9693-157c5e689fb5,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,ansio tener él pero este en ingles y no_entender no_nada no_esperar el actualizacion en español,neu,neg
UgxBrYsPJD1pWq2Gj8R4AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,¿ el condimento con el que hacer el alimento también haber que calcular el caloría ?,neu,pos
UgxUczZvIeA4UPGhIVF4AaABAg,youtube,ayuno,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,no_yo no_salir no_como hacer el ayuno yo gustar aprender para perder peso y mejorar mi salud,neg,pos
UgxB_BonB9foBPPKxjh4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,pero ser genial entonces para entrenar por que el grasa tar dar energia prolongado ser,pos,neu
UggjrWRwLOcIgXgCoAEC,youtube,sin_dieta,pylAdbhFJKY,,https://www.youtube.com/watch?v=pylAdbhFJKY,aun no_comienzo no_a no_ver él pero él q este video ser excelente como todo ! ! ! mucho buen día ! !,neg,pos
UgziJJARTI5HRana-gl4AaABAg,youtube,sin_dieta,NyQjeTuA1A0,,https://www.youtube.com/watch?v=NyQjeTuA1A0,xd no_como no_ni no_aguacate ni pescado uno porque ser alérgico y el otro porque no_yo no_gustar,neu,neg
UgxcbbrNDA5uOM2fGfN4AaABAg,youtube,sin_dieta,ejoJzwGTgFs,,https://www.youtube.com/watch?v=ejoJzwGTgFs,ser que el carbono no_ser no_malo no_y tú mantener activamente en uno régimen de ejercicio,neu,pos
Ugx_QV_HwqbRNphh14Z4AaABAg,youtube,sin_dieta,ejoJzwGTgFs,,https://www.youtube.com/watch?v=ejoJzwGTgFs,"no_sabiar no_que no_ser recomendable comer pasta para hacer dieta , que informacion mas util",neg,pos
UgxIpLGaF37K5snJXXh4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,"venir ya doc , miénteme y dime que uno copa de vino , o dos , de vez en cuando ser bueno ...",pos,neu
UgzzN4ApDI2Ch0yTJZJ4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,"no_tener no_grasa no_ni colesterol bueno ni malo , querer grasa y masa muscular ¿ qué hacer ?",neu,neg
Ugwc_lpeEv0zX-Ntzyh4AaABAg,youtube,sin_dieta,O9n_2qj5eLM,,https://www.youtube.com/watch?v=O9n_2qj5eLM,"dr. yo decir que el cuerpo al dejar de recibir alimento , entonces empezar a acumular",neu,neg
UgwO8ICdZqxBroTPYjd4AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,"yo encantar todo su video , no_cave no_duda no_que siempre yo enseñar algo realmente bueno",neg,pos
UgzzKzL_2MKNbiKzcdp4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,"mucho gracia , excelente video , creer que sabrir él que ir a ver , pero no_! no_! no_, gracias",neg,pos
UgwE7HWd61rNIaE9yU94AaABAg,youtube,keto,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,uno encuentro con el dr bayter ser genial para hablar sobre el estilo de vida keto .,pos,neu
UgwfoR0zq3DBdW8tEvd4AaABAg,youtube,sin_dieta,NyQjeTuA1A0,,https://www.youtube.com/watch?v=NyQjeTuA1A0,si todo ser tanto simple como desir él ... otro cosa serio ... pero todo este ser mentira,neu,neg
12695bf6-d8dc-4b5e-9bc0-76cd74edb4c2,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,este en inglés y nadie él decir tú encontrar el sorpresa cuando él tener descargado,neg,neu
Ugwa8B8Orr9dI6aMMgx4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,ser adicta al mate . tomo muchísimo . pero ser mucho buen aliado para bajar el ansiedad,neg,pos
181713a8-e327-4626-840f-7e9d0306d372,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,ser bastante completo pero no_dejar no_meter no_mucho alimento sin hacer el opción de pago,neu,neg
UgwuJohCUiGYBullrJN4AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,pues yo tomar venir todo el día y bueno por él menos el tiempo que vivir él disfrutar,pos,neu
25cf3f8d-6dce-43b3-8e97-c30b7b20de71,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,"no_tú no_dejar no_completar el menú , tú poder hacer uno pago para poder tener acceso completo",neg,neu
Ugz-bnLMQm3f0EfvbPR4AaABAg,youtube,keto,lNOR8ARFi-k,,https://www.youtube.com/watch?v=lNOR8ARFi-k,"keto = menos fuerza , más cansancio , pero efectivo , él que quedar ser el rebote , suerte .",pos,neu
UgwtTrHtWhsHWHeiitF4AaABAg,youtube,keto,lNOR8ARFi-k,,https://www.youtube.com/watch?v=lNOR8ARFi-k,"mi dieta "" keto "" efectivo ser = ke to do él que ver yo él trago , jiar jiar jiar : :   : :   : :   : :   : :   : :",pos,neu
bac2b895-4314-43b5-bf84-4068b614af24,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"él considerar uno gran app , pero no_saber no_mucho no_inglés y ahi él yo hacer dificil jiji ...",pos,neg
Ugx4546w7-kF-p0CcAJ4AaABAg,youtube,sin_dieta,uuvrQFXEDjU,,https://www.youtube.com/watch?v=uuvrQFXEDjU,"receta sano y deliciosa , gracia doctora . por su consejo para mejorar el salud",pos,neu
UgzC23eCHPh_rZt428p4AaABAg,youtube,sin_dieta,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,gracias por el información su explicación yo haber ayudar mucho para cuidar yo,neu,pos
UgibJ7M56NKNU3gCoAEC,youtube,sin_dieta,yPrhI4mXE8w,,https://www.youtube.com/watch?v=yPrhI4mXE8w,"totalmente de acuerdo , el peña utilizar el iifym para comer guarrada todo el dia",neu,pos
UgyMq_eXj8Y7ibwVawt4AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,"decir no_él no_dejar no_enganyar en el red social ! y donde él suponer que este tu , ?",neu,neg
UgyXgJ5pvksxBxU-P1N4AaABAg,youtube,sin_dieta,xL8Ct-PYrJw,,https://www.youtube.com/watch?v=xL8Ct-PYrJw,él malo ser q tener q comer mucho cantidad de legumbr y cereal y tú engordser,neg,pos
17cdda92-91e2-4045-b41e-c31bef46ab21,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"no_haber no_poder no_hacer mucho porq estar en inglés , no_encontrar no_como no_poner al español",neu,neg
Ugz9E8ZC7aN7xZtSoh14AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,shasar mucho buen tu información pero ya actualizar ya este el aplicación myfitness,neu,pos
UgxUaKq_wfkzPf3Rxwt4AaABAg,youtube,sin_dieta,bDpP8o_SGCw,,https://www.youtube.com/watch?v=bDpP8o_SGCw,él hacer . pero qué ser bueno comer después de este hora ? llegar casi a 40 hora .,pos,neg
UgwNCHR_5YvaviYVxQR4AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,"amigo ese estar súper difícil , haber otro método que ser mucho fácil y efectivo .",neu,neg
Ugw7LCBmmBJbt_h1qFZ4AaABAg,youtube,ayuno,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,preguntar si tener problema de colon irritable ser bueno comer uno comida al día,pos,neg
UgzXoKZC66jH6VehdGp4AaABAg,youtube,sin_dieta,h5OqklgYJCA,,https://www.youtube.com/watch?v=h5OqklgYJCA,o podriar pesar su comida y usar fat secret para que tú decir cuanta caloria,neu,pos
a6212123-69d8-4160-aec8-e9a6c40c498b,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"ser buen pero no_encontrar no_el no_versión en español , si él haber ser excelente",neu,pos
0663b164-488c-4b70-9713-f1a12ad1424f,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,ser excelente que tener uno opción para traducir al español . ser uno lástima,neu,pos
UgwFQwQk_KL0cbYgXLZ4AaABAg,youtube,sin_dieta,qo2evW8bmmM,,https://www.youtube.com/watch?v=qo2evW8bmmM,"hola . si no_poder no_tomar no_vinagre de manzana , el vinagre blanco funcionar también ?",neg,neu
UgyFzoCX_weeNKK76Wd4AaABAg,youtube,sin_dieta,JT70CJNJ1yE,,https://www.youtube.com/watch?v=JT70CJNJ1yE,yo caer como uno paracaida .. gracias pensar en el nuevo y explicar tanto bueno,pos,neg
UgydQleY09VvYrHkC614AaABAg,youtube,sin_dieta,T9A7iKzCuGw,,https://www.youtube.com/watch?v=T9A7iKzCuGw,"genial , seguí comer azúcar y carbohidrato , yo ver dentro de 30 año   : :",pos,neu
Ugx4jLNNV5u8dYqyJyR4AaABAg,youtube,sin_dieta,H8ytrJt1Y4M,,https://www.youtube.com/watch?v=H8ytrJt1Y4M,"yo gustar mucho su idea de desayuno , almuerzo y comida . super ! mucho gracia",neu,pos
UgyomcpD1MWQih8XOv54AaABAg,youtube,sin_dieta,NyQjeTuA1A0,,https://www.youtube.com/watch?v=NyQjeTuA1A0,yo ver que mi cuerpo él necesitar pero no_yo no_gustar no_el alimento que decir :   : :,neu,neg
7461de67-5a8d-4a57-a530-640f116f9317,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,"él ver mucho buen pero solo estar en inglés , yo gustar que él hacer en español .",neg,pos
8a5b7e14-9fd9-4047-ab53-953d203ee06b,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,el app él congelar todo el tiempo ser odioso . yo gustar uno opción en español .,neg,pos
1babf571-cb8b-4471-a0db-3e3ac795b9d5,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,gracias por el respuesta ! ! y 5 estrella porque sacar el app en español   : :   : :   : :,pos,neu
769d9cb2-64b1-4061-a3bd-729fe6e213a3,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,"no_yo no_agradar no_que no_yo no_permitir no_agregar más alimento , yo pedir que yo afiliir",pos,neg
UgwMya4XE_tm_72UWlZ4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,dr como hacer para mejorar mi dolor lumbar haber día que ni caminar bien poder,neu,neg
Ugzw0j0PxSeGCPzd1AZ4AaABAg,youtube,sin_dieta,CCdZZeRH8II,,https://www.youtube.com/watch?v=CCdZZeRH8II,tú referir al peso ideal o el peso real de el persona aunque estar ser obesa ?,neu,pos
Ugw_hKoVlZagOGe1awR4AaABAg,youtube,sin_dieta,WmLNXXlo3rQ,,https://www.youtube.com/watch?v=WmLNXXlo3rQ,"no_querer no_perder no_peso , pero tu video estar genial . saludo y por aqui estar .",neg,neu
UgwjRCfUnulS09GaE4J4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,"a mi no_yo no_servir no_, ser delgado y yo si necesitar comer algo para tener energia",neg,neu
UgztbCfAuXBvyPky5X94AaABAg,youtube,sin_dieta,B_Ta5u7ytbg,,https://www.youtube.com/watch?v=B_Ta5u7ytbg,sobre todo con el recomendación de hacer cambio con nuestro alimentación,neu,pos
067ca823-bd93-4677-a8f0-34052c5862bc,googleplay,keto,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,mucho útil para entender como hacer uno dieta keto y para calcular el macro .,pos,neu
a0995888-b862-43e2-915c-812285355e3f,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,querer el aplicación en español . mucho persona yo él haber recomendar   : :   : :,neg,neu
39ec5bd5-3e2f-456c-8e28-81c8593c3aa6,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,al ingresar el comida de 1 día yo pedir subcripcion para agregar mas comida,neg,pos
73e1e3b5-a402-4925-982b-16b31113c2a5,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,el amar ! solo no_él no_dar no_uno estrella más por qué ser muuuuuy leeeeeeeeentar :(,pos,neu
Ugy_4KmmihPSbAgbA114AaABAg,youtube,ayuno,VV23ecSLb2g,,https://www.youtube.com/watch?v=VV23ecSLb2g,excelente explicación . gracias . yo yo quedar con el ayuno y el ejercicio .   : :,pos,neu
Ugzzfc8e4_L8IbN6fmh4AaABAg,youtube,sin_dieta,Bcgs1pnUh_4,,https://www.youtube.com/watch?v=Bcgs1pnUh_4,estar esperar que él promoviera . ser perfecto este protocolo de ingesta .,neu,pos
UgxXjyZoUV8_FkI7xLp4AaABAg,youtube,sin_dieta,3OCFVAFeYlM,,https://www.youtube.com/watch?v=3OCFVAFeYlM,"hola doc , funcionar igual para el mujer a nivel fisiológico y hormonal ?   : :",pos,neg
684db671-a312-464f-b594-05b098ca36d7,googleplay,sin_dieta,,com.wombatapps.carbmanager,https://play.google.com/store/apps/details?id=com.wombatapps.carbmanager,alguien yo poder informar como poder cambiar de idioma de ingles a español,pos,neu
UgxaCYDTp2KeFA-6P5t4AaABAg,youtube,sin_dieta,ejoJzwGTgFs,,https://www.youtube.com/watch?v=ejoJzwGTgFs,si sobrepasar mas de el caloria que necesesitir aunque no_consumar no_grasa,neu,pos
d7e1bc00-d60b-411c-953f-438c29a9d331,googleplay,sin_dieta,,keto.droid.lappir.com.ketodiettracker,https://play.google.com/store/apps/details?id=keto.droid.lappir.com.ketodiettracker,cómo ir a bajar de peso si casi siempre tú decir que ingieras 2000 cals ? ? ?,neg,pos
